<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
SWIG80,D,20240909,000000,24189.27,24214.2,24064.52,24088.99,1706898,0
SWIG80,D,20240910,000000,24121.02,24216.7,24029.32,24086.34,2710836,0
SWIG80,D,20240911,000000,24034.68,24065.83,23769.78,23810.61,1814631,0
SWIG80,D,20240912,000000,23887.56,23979.61,23776.77,23776.77,1521061,0
SWIG80,D,20240913,000000,23897.96,23931.51,23752.31,23833.09,1312410,0
SWIG80,D,20240916,000000,23830.55,23947.84,23772.91,23772.91,1157940,0
SWIG80,D,20240917,000000,23829.23,23988.75,23781.24,23932.19,3045374,0
SWIG80,D,20240918,000000,24016.4,24237.08,24014.97,24219.29,2261146,0
SWIG80,D,20240919,000000,24237.13,24244.24,24144.83,24212.21,1826685,0
SWIG80,D,20240920,000000,24252.51,24268.12,23943.61,23943.61,2443552,0
SWIG80,D,20240923,000000,23930.39,24028.79,23832.87,23872.96,1212789,0
SWIG80,D,20240924,000000,23949.92,24059.96,23923.22,24059.96,1693375,0
SWIG80,D,20240925,000000,24088.61,24109.7,24007.36,24075.55,1781946,0
SWIG80,D,20240926,000000,24122.81,24177.86,24026.55,24136.87,7918344,0
SWIG80,D,20240927,000000,24120.48,24225.52,24118.53,24225.52,5222170,0
SWIG80,D,20240930,000000,24164.04,24239.82,24099.62,24229.17,3368738,0
SWIG80,D,20241001,000000,24217.77,24219.02,24115.66,24142.52,2113963,0
SWIG80,D,20241002,000000,24157.59,24166.12,23971.57,24003.93,5767121,0
SWIG80,D,20241003,000000,24007.13,24031.59,23809.31,23842.28,3531716,0
SWIG80,D,20241004,000000,23862.6,23921.26,23791.35,23859.16,1575174,0
SWIG80,D,20241007,000000,23852.64,23946.33,23694.28,23694.28,2052002,0
SWIG80,D,20241008,000000,23647.1,23726.52,23539.95,23699.78,1930048,0
SWIG80,D,20241009,000000,23703.4,23819.88,23703.4,23811.09,2756654,0
SWIG80,D,20241010,000000,23874.11,23976.36,23849.56,23885.59,1203966,0
SWIG80,D,20241011,000000,23955.14,24002.32,23871.37,23982.03,950866,0
SWIG80,D,20241014,000000,24044.3,24094.41,23906.63,24014.14,1999908,0
SWIG80,D,20241015,000000,24078.12,24153.56,24053.48,24053.48,1628024,0
SWIG80,D,20241016,000000,24136.65,24170.49,24018.35,24102.2,1471152,0
SWIG80,D,20241017,000000,24080.52,24093.59,23809.4,23809.4,1631104,0
SWIG80,D,20241018,000000,23859.66,24163.15,23859.66,24163.15,2260086,0
SWIG80,D,20241021,000000,24249.06,24257.56,23911.38,23947.1,1928982,0
SWIG80,D,20241022,000000,24020.58,24098.54,23786.14,23837.92,1217597,0
SWIG80,D,20241023,000000,23918.18,23935.43,23692.85,23783.78,1384911,0
SWIG80,D,20241024,000000,23875.55,23875.55,23757.54,23793.87,2903599,0
SWIG80,D,20241025,000000,23813.24,23818.41,23619.05,23687.89,1667691,0
SWIG80,D,20241028,000000,23674.91,23889.56,23664.24,23889.56,1853862,0
SWIG80,D,20241029,000000,23873.35,23950.7,23836.24,23950.7,2400360,0
SWIG80,D,20241030,000000,23949.13,23962.43,23691.02,23707.58,3465811,0
SWIG80,D,20241031,000000,23694.63,23759.77,23545.99,23674.88,2430852,0
SWIG80,D,20241104,000000,23740.82,23786.14,23617.95,23748.68,2080066,0
SWIG80,D,20241105,000000,23795.28,23796.34,23652.63,23724.95,1744018,0
SWIG80,D,20241106,000000,23765.27,23855.37,23713.1,23770.73,2995725,0
SWIG80,D,20241107,000000,23768.68,23890.66,23702.49,23877.62,1891942,0
SWIG80,D,20241108,000000,23937.87,24021.5,23893.07,24021.5,2893659,0
SWIG80,D,20241112,000000,24081.91,24100.33,23906.51,24000.36,4735756,0
SWIG80,D,20241113,000000,24027.84,24030.59,23862.66,23941.67,4314360,0
SWIG80,D,20241114,000000,24004.89,24038.84,23670.31,23829,4264481,0
SWIG80,D,20241115,000000,23715.35,23740.05,23464.17,23468.86,2972736,0
SWIG80,D,20241118,000000,23468.87,23549.28,23342.73,23378.87,4090890,0
SWIG80,D,20241119,000000,23371.92,23412.68,22887.46,23107.6,5099988,0
SWIG80,D,20241120,000000,23159.73,23400.32,23159.73,23349.15,2437468,0
SWIG80,D,20241121,000000,23423.19,23452.92,23258.95,23418.06,2008359,0
SWIG80,D,20241122,000000,23494.33,23515.1,23288.38,23482.17,2193075,0
SWIG80,D,20241125,000000,23494.36,23726.83,23450.18,23650.86,1910627,0
SWIG80,D,20241126,000000,23695.35,23713.31,23510.09,23528.82,2466584,0
SWIG80,D,20241127,000000,23577.72,23619.19,23324.82,23403.78,3159154,0
SWIG80,D,20241128,000000,23399.52,23438.71,23155.59,23174.75,2828360,0
SWIG80,D,20241129,000000,23226.18,23374.74,23226.18,23305.97,2037306,0
SWIG80,D,20241202,000000,23400.88,23540.37,23381.75,23540.37,5517796,0
SWIG80,D,20241203,000000,23548.17,23647.94,23548.17,23636.63,2694526,0
